"도로형태별","시간대별","월별","항목","단위","2017 년","2018 년","2019 년","2020 년","2021 년",
"기타단일로","06시-08시","1월","사고건수[건]","건","575","506","503","423","356",
"기타단일로","06시-08시","1월","사망자수[명]","명","28","32","21","24","13",
"기타단일로","06시-08시","1월","부상자수[명]","명","853","700","700","574","482",
"기타단일로","06시-08시","2월","사고건수[건]","건","415","400","340","391","275",
"기타단일로","06시-08시","2월","사망자수[명]","명","15","10","14","11","12",
"기타단일로","06시-08시","2월","부상자수[명]","명","575","556","464","508","359",
"기타단일로","06시-08시","3월","사고건수[건]","건","471","443","420","323","364",
"기타단일로","06시-08시","3월","사망자수[명]","명","10","14","7","5","8",
"기타단일로","06시-08시","3월","부상자수[명]","명","678","666","602","399","488",
"기타단일로","06시-08시","4월","사고건수[건]","건","465","402","467","336","353",
"기타단일로","06시-08시","4월","사망자수[명]","명","15","5","10","6","8",
"기타단일로","06시-08시","4월","부상자수[명]","명","652","579","690","469","511",
"기타단일로","06시-08시","5월","사고건수[건]","건","507","445","448","356","347",
"기타단일로","06시-08시","5월","사망자수[명]","명","13","13","8","8","6",
"기타단일로","06시-08시","5월","부상자수[명]","명","711","627","660","538","486",
"기타단일로","06시-08시","6월","사고건수[건]","건","493","451","400","441","407",
"기타단일로","06시-08시","6월","사망자수[명]","명","12","17","15","2","12",
"기타단일로","06시-08시","6월","부상자수[명]","명","704","672","585","629","579",
"기타단일로","06시-08시","7월","사고건수[건]","건","447","429","448","382","368",
"기타단일로","06시-08시","7월","사망자수[명]","명","12","12","15","7","8",
"기타단일로","06시-08시","7월","부상자수[명]","명","652","623","613","523","501",
"기타단일로","06시-08시","8월","사고건수[건]","건","459","417","410","328","310",
"기타단일로","06시-08시","8월","사망자수[명]","명","12","15","10","11","8",
"기타단일로","06시-08시","8월","부상자수[명]","명","700","615","574","462","428",
"기타단일로","06시-08시","9월","사고건수[건]","건","543","428","436","404","341",
"기타단일로","06시-08시","9월","사망자수[명]","명","15","14","16","8","8",
"기타단일로","06시-08시","9월","부상자수[명]","명","735","576","586","538","488",
"기타단일로","06시-08시","10월","사고건수[건]","건","471","438","506","439","381",
"기타단일로","06시-08시","10월","사망자수[명]","명","24","17","15","9","14",
"기타단일로","06시-08시","10월","부상자수[명]","명","685","584","741","636","510",
"기타단일로","06시-08시","11월","사고건수[건]","건","559","535","527","425","473",
"기타단일로","06시-08시","11월","사망자수[명]","명","29","21","23","20","24",
"기타단일로","06시-08시","11월","부상자수[명]","명","733","769","730","560","680",
"기타단일로","06시-08시","12월","사고건수[건]","건","541","533","493","400","456",
"기타단일로","06시-08시","12월","사망자수[명]","명","22","27","13","16","25",
"기타단일로","06시-08시","12월","부상자수[명]","명","777","718","707","535","575",
"기타단일로","08시-10시","전체","사고건수[건]","건","9896","9665","10048","8305","8061",
"기타단일로","08시-10시","전체","사망자수[명]","명","176","142","125","114","139",
"기타단일로","08시-10시","전체","부상자수[명]","명","14289","14006","14422","11711","11269",
"기타단일로","08시-10시","1월","사고건수[건]","건","727","698","603","592","539",
"기타단일로","08시-10시","1월","사망자수[명]","명","16","12","13","8","11",
"기타단일로","08시-10시","1월","부상자수[명]","명","1072","1038","861","871","825",
"기타단일로","08시-10시","2월","사고건수[건]","건","637","704","561","635","513",
"기타단일로","08시-10시","2월","사망자수[명]","명","4","15","8","3","18",
"기타단일로","08시-10시","2월","부상자수[명]","명","921","1048","835","917","722",
"기타단일로","08시-10시","3월","사고건수[건]","건","805","756","789","566","675",
"기타단일로","08시-10시","3월","사망자수[명]","명","7","15","10","5","8",
"기타단일로","08시-10시","3월","부상자수[명]","명","1158","1116","1124","769","981",
"기타단일로","08시-10시","4월","사고건수[건]","건","853","803","870","600","699",
"기타단일로","08시-10시","4월","사망자수[명]","명","17","13","10","8","11",
"기타단일로","08시-10시","4월","부상자수[명]","명","1229","1192","1175","807","917",
"기타단일로","08시-10시","5월","사고건수[건]","건","894","872","1010","742","670",
"기타단일로","08시-10시","5월","사망자수[명]","명","15","14","12","12","9",
"기타단일로","08시-10시","5월","부상자수[명]","명","1308","1207","1410","1072","928",
"기타단일로","08시-10시","6월","사고건수[건]","건","914","817","874","795","770",
"기타단일로","08시-10시","6월","사망자수[명]","명","16","11","6","10","10",
"기타단일로","08시-10시","6월","부상자수[명]","명","1300","1107","1298","1106","1079",
"기타단일로","08시-10시","7월","사고건수[건]","건","810","849","895","790","746",
"기타단일로","08시-10시","7월","사망자수[명]","명","18","15","10","11","10",
"기타단일로","08시-10시","7월","부상자수[명]","명","1216","1282","1249","1107","1013",
"기타단일로","08시-10시","8월","사고건수[건]","건","800","808","813","686","611",
"기타단일로","08시-10시","8월","사망자수[명]","명","16","6","13","23","14",
"기타단일로","08시-10시","8월","부상자수[명]","명","1172","1180","1178","936","858",
"기타단일로","08시-10시","9월","사고건수[건]","건","938","814","844","699","705",
"기타단일로","08시-10시","9월","사망자수[명]","명","22","12","12","12","13",
"기타단일로","08시-10시","9월","부상자수[명]","명","1279","1141","1204","989","950",
"기타단일로","08시-10시","10월","사고건수[건]","건","859","917","975","801","750",
"기타단일로","08시-10시","10월","사망자수[명]","명","14","11","15","11","7",
"기타단일로","08시-10시","10월","부상자수[명]","명","1283","1300","1433","1176","1065",
"기타단일로","08시-10시","11월","사고건수[건]","건","883","910","1027","801","727",
"기타단일로","08시-10시","11월","사망자수[명]","명","20","8","7","7","16",
"기타단일로","08시-10시","11월","부상자수[명]","명","1255","1355","1536","1154","989",
"기타단일로","08시-10시","12월","사고건수[건]","건","776","717","787","598","656",
"기타단일로","08시-10시","12월","사망자수[명]","명","11","10","9","4","12",
"기타단일로","08시-10시","12월","부상자수[명]","명","1096","1040","1119","807","942",
"기타단일로","10시-12시","전체","사고건수[건]","건","9530","9064","9517","8982","8723",
"기타단일로","10시-12시","전체","사망자수[명]","명","212","175","157","127","141",
"기타단일로","10시-12시","전체","부상자수[명]","명","14020","13376","14135","12851","12450",
"기타단일로","10시-12시","1월","사고건수[건]","건","748","661","663","654","600",
"기타단일로","10시-12시","1월","사망자수[명]","명","15","10","12","11","10",
"기타단일로","10시-12시","1월","부상자수[명]","명","1147","942","1004","1023","884",
"기타단일로","10시-12시","2월","사고건수[건]","건","635","657","599","642","560",
"기타단일로","10시-12시","2월","사망자수[명]","명","16","11","8","9","11",
"기타단일로","10시-12시","2월","부상자수[명]","명","895","997","931","929","798",
"기타단일로","10시-12시","3월","사고건수[건]","건","747","675","701","639","686",
"기타단일로","10시-12시","3월","사망자수[명]","명","13","9","11","8","11",
"기타단일로","10시-12시","3월","부상자수[명]","명","1073","1011","1024","883","942",
"기타단일로","10시-12시","4월","사고건수[건]","건","780","812","790","739","731",
"기타단일로","10시-12시","4월","사망자수[명]","명","19","14","18","10","13",
"기타단일로","10시-12시","4월","부상자수[명]","명","1129","1209","1142","995","1054",
"기타단일로","10시-12시","5월","사고건수[건]","건","838","757","906","869","761",
"기타단일로","10시-12시","5월","사망자수[명]","명","21","16","18","8","15",
"기타단일로","10시-12시","5월","부상자수[명]","명","1189","1119","1353","1244","1110",
"기타단일로","10시-12시","6월","사고건수[건]","건","808","792","770","852","827",
"기타단일로","10시-12시","6월","사망자수[명]","명","23","13","8","10","10",
"기타단일로","10시-12시","6월","부상자수[명]","명","1125","1124","1166","1165","1187",
"기타단일로","10시-12시","7월","사고건수[건]","건","767","785","828","790","820",
"기타단일로","10시-12시","7월","사망자수[명]","명","10","18","11","10","12",
"기타단일로","10시-12시","7월","부상자수[명]","명","1116","1126","1189","1134","1183",
"기타단일로","10시-12시","8월","사고건수[건]","건","883","781","889","757","728",
"기타단일로","10시-12시","8월","사망자수[명]","명","23","23","15","11","9",
"기타단일로","10시-12시","8월","부상자수[명]","명","1314","1192","1421","1136","1061",
"기타단일로","10시-12시","9월","사고건수[건]","건","913","770","800","775","776",
"기타단일로","10시-12시","9월","사망자수[명]","명","21","13","17","16","12",
"기타단일로","10시-12시","9월","부상자수[명]","명","1433","1135","1144","1085","1108",
"기타단일로","10시-12시","10월","사고건수[건]","건","856","860","922","831","796",
"기타단일로","10시-12시","10월","사망자수[명]","명","23","17","15","18","15",
"기타단일로","10시-12시","10월","부상자수[명]","명","1301","1261","1341","1156","1142",
"기타단일로","10시-12시","11월","사고건수[건]","건","854","779","894","780","778",
"기타단일로","10시-12시","11월","사망자수[명]","명","17","18","13","8","13",
"기타단일로","10시-12시","11월","부상자수[명]","명","1264","1163","1344","1156","1082",
"기타단일로","10시-12시","12월","사고건수[건]","건","701","735","755","654","660",
"기타단일로","10시-12시","12월","사망자수[명]","명","11","13","11","8","10",
"기타단일로","10시-12시","12월","부상자수[명]","명","1034","1097","1076","945","899",
"기타단일로","12시-14시","전체","사고건수[건]","건","9984","9615","10526","9590","9913",
"기타단일로","12시-14시","전체","사망자수[명]","명","197","179","131","133","145",
"기타단일로","12시-14시","전체","부상자수[명]","명","14833","14407","15997","13982","14322",
"기타단일로","12시-14시","1월","사고건수[건]","건","795","767","714","772","700",
