RECV_DEPT_NM,RECV_CPLT_DM,NPA_CL,EVT_STAT_CD,EVT_CL_CD,RPTER_SEX,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,SME_EVT_YN
충남청,1660443961,31,10,215,2,세종특별자치시 세종시 소담동 (행정:소담동 ) 550,127.29652,36.48521,-1
대전청,1660895166,13,10,215,1,0,127.40466,36.341686,-1
충남청,1661140097,19,10,215,1,충청남도 천안시 동남구 구성동 (청룡동 ) 288-12,127.16428,36.79115,-1
충남청,1660874243,19,10,215,1,0,0.0,0.0,1
충남청,1660716858,19,10,215,1,충청남도 천안시 서북구 불당동 (행정:불당2동 ) 1496,127.10201,36.822,-1
대전청,1660875394,13,10,215,1,0,127.40466,36.341686,-1
충남청,1660876732,31,10,215,2,세종특별자치시 세종시 연기면 연기리(행정:연기면 ) 412-21,127.27643,36.544346,-1
충남청,1660964024,19,10,215,1,충청남도 천안시 동남구 신부동 (신안동 ) 988,127.16329,36.81676,-1
충남청,1660905213,19,10,215,2,충청남도 천안시 서북구 불당동 (행정:불당1동 ) 1289,127.10129,36.798912,1
대전청,1660904751,13,10,215,3,대전광역시 중구 선화동 (은행선화동 ) 403-2,127.41778,36.326946,-1
충남청,1660875660,19,10,215,1,0,0.0,0.0,-1
충남청,1660874817,19,10,215,1,충청남도 보령시 청라면 소양리(행정:청라면 ) 488-21,126.69166,36.398457,-1
대전청,1660916064,13,10,215,2,대전광역시 중구 태평동 (행정:태평2동 ) 422-33,127.39205,36.31917,-1
충남청,1660915730,19,10,215,1,충청남도 서산시 지곡면 화천리(행정:지곡면 ) 523,126.43904,36.87346,-1
대전청,1660447791,13,10,215,3,대전광역시 대덕구 송촌동 (송촌동 ) 481-3,127.43897,36.362545,-1
대전청,1660458174,13,10,215,2,0,127.40466,36.341686,1
충남청,1660967434,31,10,215,3,세종특별자치시 세종시 나성동 (새롬동 ) 361-16,127.25911,36.492466,-1
충남청,1661401413,19,10,215,2,0,0.0,0.0,-1
대전청,1661140853,13,10,215,2,대전광역시 서구 도마동 (행정:도마1동 ) 63-6,127.37515,36.32019,-1
대전청,1660460384,13,10,215,2,대전광역시 유성구 도룡동 (신성동 ) 4-30,127.39225,36.37572,-1
충남청,1661141915,19,10,215,2,충청남도 천안시 동남구 청당동 (행정:청룡동 ),127.152916,36.78275,-1
충남청,1660461292,19,10,215,2,충청남도 논산시 강산동 (행정:부창동 ) 643,127.08739,36.193798,1
대전청,1661142520,13,10,215,3,대전광역시 유성구 원내동 (진잠동 ) 63-1,127.31459,36.299793,-1
대전청,1661402206,13,10,215,1,대전광역시 서구 둔산동 (행정:둔산3동 ) 2053,127.40041,36.350014,-1
대전청,1660459252,13,10,215,2,0,127.40466,36.341686,-1
충남청,1660692772,19,10,215,1,0,0.0,0.0,-1
충남청,1661403842,19,10,215,1,충청남도 논산시 반월동 (행정:취암동 ) 66-1,127.085266,36.204647,-1
충남청,1661403159,19,10,215,1,충청남도 공주시 봉황동 (중학동 ) 320-3,127.12018,36.446632,1
충남청,1660960422,19,10,215,1,0,0.0,0.0,1
대전청,1660454136,13,10,215,2,대전광역시 서구 월평동 (월평1동 ) 1454,127.35402,36.35216,-1
대전청,1660960548,13,10,215,2,0,127.40466,36.341686,-1
대전청,1661402994,13,10,215,2,0,127.40466,36.341686,-1
충남청,1660821809,19,10,215,2,0,126.19189,36.690216,-1
충남청,1660899692,19,10,215,1,충청남도 논산시 은진면 와야리(은진면 ) 132-12,127.11282,36.180447,-1
충남청,1660899102,19,10,215,1,0,126.19189,36.690216,-1
충남청,1660986185,19,10,215,1,충청남도 천안시 서북구 쌍용동 (쌍용2동 ) 1561,127.11715,36.794662,-1
대전청,1660780093,13,10,215,3,대전광역시 대덕구 석봉동 (석봉동 ) 771,127.4225,36.452778,-1
충남청,1660878495,19,10,215,1,충청남도 당진시 석문면 삼화리(석문면 ) 1424-3,126.63406,36.971386,-1
충남청,1660890326,19,10,215,1,0,0.0,0.0,1
충남청,1660988673,19,10,215,2,충청남도 보령시 궁촌동 (행정:대천4동 ) 44-40,126.596466,36.343628,-1
충남청,1660888952,19,10,215,1,충청남도 예산군 예산읍 산성리(행정:예산읍 ) 852,126.83217,36.69043,-1
대전청,1660877593,13,10,215,2,대전광역시 동구 용운동 (행정:용운동 ) 296-6,127.46117,36.328056,-1
대전청,1660788593,13,10,215,1,0,127.40466,36.341686,-1
충남청,1660708258,19,10,215,1,충청남도 당진시 원당동 (당진3동 ) 1251,126.642975,36.9023,-1
충남청,1660790356,19,10,215,1,0,0.0,0.0,-1
충남청,1660889143,19,10,215,1,0,0.0,0.0,1
대전청,1660918748,13,10,215,2,대전광역시 서구 변동 (행정:변동 ) 27-18,127.378235,36.32682,-1
충남청,1660739820,19,10,215,1,충청남도 천안시 서북구 쌍용동 (행정:쌍용2동 ) 1547,127.117,36.79674,-1
충남청,1660900406,19,10,215,1,0,0.0,0.0,-1
충남청,1660878171,19,10,215,1,0,0.0,0.0,-1
충남청,1660876244,19,10,215,1,0,0.0,0.0,1
대전청,1660729191,13,10,215,2,대전광역시 중구 태평동 (태평2동 ) 422-7,127.389015,36.31674,-1
충남청,1660909577,19,10,215,1,0,0.0,0.0,1
충남청,1660982198,31,10,215,1,세종특별자치시 세종시 장군면 대교리(장군면 ) 423-5,127.20917,36.512222,-1
충남청,1660887762,19,10,215,2,충청남도 공주시 신관동 (행정:신관동 ) 15-2,127.14209,36.472923,-1
충남청,1660886575,19,10,215,1,0,0.0,0.0,-1
충남청,1660909153,19,10,215,2,충청남도 예산군 예산읍 발연리(예산읍 ) 90-1,126.83513,36.69584,-1
대전청,1660712996,13,10,215,1,0,127.40466,36.341686,1
충남청,1660713069,19,10,215,2,충청남도 예산군 예산읍 주교리(행정:예산읍 ) 161-7,126.83406,36.685593,-1
충남청,1660896415,19,10,215,3,0,0.0,0.0,-1
충남청,1661252671,19,10,215,1,0,0.0,0.0,-1
충남청,1661253741,19,10,215,2,0,0.0,0.0,1
충남청,1660878091,19,10,215,2,충청남도 논산시 내동 (행정:취암동 ) 382,127.09871,36.18912,-1
대전청,1661150573,13,10,215,1,0,127.40466,36.341686,-1
충남청,1661151110,19,10,215,1,충청남도 공주시 신관동 (행정:신관동 ) 274-4,127.14005,36.476376,-1
충남청,1661139695,19,10,215,2,0,0.0,0.0,-1
대전청,1661148461,13,10,215,2,대전광역시 서구 정림동 (행정:정림동 ) 716,127.37048,36.30825,-1
충남청,1661407883,19,10,215,1,충청남도 천안시 서북구 성정동 (행정:성정1동 ) 709-8,127.13731,36.815533,-1
대전청,1660803623,13,10,215,1,대전광역시 대덕구 비래동 (행정:비래동 ) 138-34,127.45126,36.35572,1
충남청,1661408350,19,10,215,1,0,0.0,0.0,-1
충남청,1661408958,31,10,215,2,세종특별자치시 세종시 종촌동(도담동) 산6,127.24369,36.50385,1
충남청,1661339909,19,10,215,1,충청남도 공주시 웅진동 (행정:웅진동 ) 662-3,127.105934,36.45297,1
대전청,1661394415,18,10,215,3,충청북도 영동군 황간면 마산리(행정:황간면 ) 2-4,127.91534,36.22572,1
대전청,1660804409,13,10,215,1,대전광역시 유성구 원신흥동 (행정:원신흥동 ) 562-9,127.337944,36.33627,1
대전청,1661407655,13,10,215,1,대전 서구 관저동 1420,127.34214,36.300457,-1
대전청,1661412933,13,10,215,3,대전광역시 동구 삼성동 (삼성동 ) 479,127.42382,36.340862,-1
충남청,1660977328,19,10,215,1,0,0.0,0.0,-1
대전청,1660971637,13,10,215,2,0,127.40466,36.341686,-1
충남청,1660803671,19,10,215,2,충청남도 태안군 태안읍 남문리(태안읍 ) 574-9,126.294975,36.75479,-1
충남청,1661218166,19,10,215,2,충청남도 당진시 송악읍 고대리(행정:송악읍 ) 45-31,126.746765,36.974564,1
대전청,1660916699,13,10,215,1,대전광역시 서구 둔산동 (둔산2동 ) 950-1,127.38048,36.358017,-1
대전청,1661218715,13,10,215,2,대전광역시 대덕구 법동 (행정:법1동 ) 372,127.42903,36.37142,-1
충남청,1660902334,19,10,215,1,충청남도 공주시 옥룡동 (옥룡동 ) 36-1,127.136086,36.45684,-1
대전청,1661340910,13,10,215,1,0,127.40466,36.341686,-1
충남청,1661158711,19,10,215,1,0,0.0,0.0,-1
대전청,1661414231,13,10,215,1,대전 서구 탄방동 707,127.38725,36.348408,1
대전청,1661325100,13,10,215,3,대전광역시 유성구 장동 (신성동 ) 171,127.359695,36.39792,-1
충남청,1661218386,31,10,215,3,세종특별자치시 세종시 조치원읍 침산리(조치원읍 ) 84-1,127.290695,36.60186,-1
대전청,1661219271,13,10,215,2,대전광역시 중구 중촌동 (행정:중촌동 ) 253-3,127.40456,36.34169,-1
충남청,1660903683,31,10,215,2,세종특별자치시 세종시 아름동(도담동) 103,127.24705,36.511463,-1
충남청,1661217862,19,10,215,1,충청남도 홍성군 홍성읍 내법리(행정:홍성읍 ) 285-78,126.66896,36.61749,-1
충남청,1660890496,19,10,215,1,충청남도 당진시 신평면 도성리(신평면 ) 산130-10,126.79511,36.887043,-1
충남청,1660890264,19,10,215,1,충청남도 아산시 배방읍 공수리(배방읍) 149-8,127.05501,36.774586,-1
충남청,1661327751,19,10,215,3,0,0.0,0.0,-1
충남청,1660783817,19,10,215,1,0,0.0,0.0,-1
충남청,1661213136,19,10,215,3,0,0.0,0.0,-1
충남청,1661221371,19,10,215,3,충청남도 당진시 원당동(당진3동) 1076-26,126.64223,36.906086,-1
충남청,1661128268,19,10,215,2,충청남도 당진시 원당동 (당진3동 ) 357,126.65582,36.905746,-1
충남청,1660969426,19,10,215,1,0,0.0,0.0,1
대전동부서,1660970810,13,10,215,2,대전광역시 동구 신흥동 (행정:신인동 ) 262,127.43952,36.324078,-1
충남청,1660968480,19,10,215,2,0,0.0,0.0,-1
대전청,1660979427,13,10,215,2,0,127.40466,36.341686,-1
대전청,1661236769,13,10,215,3,0,0.0,0.0,-1
대전청,1660978795,13,10,215,2,0,127.40466,36.341686,-1
충남청,1661152981,19,10,215,1,충청남도 천안시 서북구 두정동 (부성1동 ) 1502,127.14475,36.832287,-1
충남청,1661235770,19,10,215,3,충청남도 서산시 동문동 (동문1동 ) 804-1,126.45611,36.78395,-1
충남청,1660983830,31,10,215,3,세종특별자치시 세종시 보람동 (보람동 ) 700-42,127.28578,36.473145,-1
충남청,1661237581,19,10,215,1,충청남도 부여군 은산면 홍산리(행정:은산면 ) 306,126.83009,36.324875,-1
충남청,1661151272,13,10,215,1,대전광역시 유성구 반석동 (행정:노은3동 ) 639-7,127.312515,36.39122,0
대전청,1661237237,13,10,215,2,대전광역시 서구 용문동 (행정:용문동 ) 257-1,127.39271,36.33805,-1
충남청,1661154349,19,10,215,1,0,0.0,0.0,-1
충남청,1661153713,19,10,215,1,0,0.0,0.0,-1
대전청,1661153340,13,10,215,3,0,127.40466,36.341686,-1
충남청,1660973127,19,10,215,2,충청남도 천안시 동남구 신부동 (행정:신안동 ) 978,127.156296,36.82735,1
대전청,1660976269,13,10,215,1,대전광역시 서구 만년동 (만년동 ) 398,127.39367,36.364986,-1
대전청,1660974294,13,10,215,2,대전광역시 대덕구 오정동 (오정동 ) 55-5,127.41418,36.360294,-1
충남청,1661155361,19,10,215,1,대전광역시 유성구 반석동 (행정:노은3동 ) 639-7,127.312515,36.39122,1
충남청,1661143744,19,10,215,1,0,0.0,0.0,-1
충남청,1661224774,19,10,215,1,0,0.0,0.0,-1
충남청,1661238643,19,10,215,2,충청남도 천안시 동남구 영성동 (행정:중앙동 ) 43-2,127.15045,36.80316,-1
대전청,1660814189,13,10,215,2,대전광역시 유성구 복용동 (행정:학하동 ) 591-5,127.3124,36.341812,-1
충남청,1661167009,19,10,215,1,0,0.0,0.0,-1
충남청,1661130825,31,10,215,3,세종특별자치시 세종시 집현동 (반곡동 ) 420,127.325226,36.50085,-1
충남청,1661137174,19,10,215,1,0,0.0,0.0,-1
충남청,1661131162,19,10,215,1,충청남도 천안시 서북구 성정동 (행정:성정1동 ) 742-11,127.13989,36.81155,-1
충남청,1660927871,19,10,215,2,충청남도 천안시 서북구 백석동 (행정:백석동 ) 910,127.119225,36.820347,-1
충남청,1661143635,19,10,215,1,0,0.0,0.0,-1
충남청,1661136910,19,10,215,1,충청남도 당진시 신평면 거산리(행정:신평면 ) 3-14,126.75865,36.883762,-1
충남청,1660814343,19,10,215,1,0,0.0,0.0,-1
충남청,1661144232,31,10,215,2,세종특별자치시 세종시 소담동 (행정:소담동 ) 525,127.30203,36.489277,-1
충남청,1661225779,19,10,215,3,충청남도 논산시 취암동 (행정:취암동 ) 1050-6,127.08918,36.2,-1
충남청,1661390242,19,10,215,1,충청남도 천안시 동남구 신방동 (행정:신방동 ) 1132,127.12998,36.776554,-1
대전청,1661226013,13,10,215,2,대전광역시 서구 둔산동 (둔산1동 ) 1506,127.38986,36.352562,-1
충남청,1661391330,19,10,215,2,0,0.0,0.0,-1
대전청,1661390099,13,10,215,1,0,127.40466,36.341686,-1
충남청,1661132547,31,10,215,2,세종특별자치시 세종시 아름동 (행정:아름동 ) 1277,127.2498,36.515354,-1
충남청,1661266965,19,10,215,3,충청남도 천안시 동남구 목천읍 서리(행정:목천읍 ) 215-3,127.23581,36.78547,-1
충남청,1661132712,31,10,215,1,세종특별자치시 세종시 보람동 (행정:보람동 ) 511-3,127.29053,36.482178,-1
충남청,1661321889,19,10,215,1,0,0.0,0.0,-1
대전청,1661157868,13,10,215,1,대전광역시 대덕구 송촌동 (송촌동 ) 461-1,127.44078,36.36869,1
충남청,1661222892,19,10,215,3,0,0.0,0.0,-1
충남청,1661222815,19,10,215,1,충청남도 서산시 동문동 (행정:동문1동 ) 797-1,126.453705,36.783607,-1
충남청,1661158307,31,10,215,2,세종특별자치시 세종시 반곡동 (행정:반곡동 ) 35-5,127.30638,36.496605,-1
대전청,1661391451,13,10,215,3,대전광역시 서구 복수동 (복수동 ) 837,127.37847,36.29782,-1
충남청,1661216567,19,10,215,1,0,0.0,0.0,-1
충남청,1661217200,19,10,215,2,충청남도 천안시 서북구 두정동 (행정:부성2동 ) 1071,127.135,36.838577,-1
충남청,1661398099,19,10,215,1,충청남도 천안시 동남구 안서동 (행정:신안동 ) 206-14,127.18737,36.829453,-1
충남청,1661321306,19,10,215,1,충청남도 공주시 중동 (행정:중학동 ) 193-5,127.12353,36.45288,-1
충남청,1661217179,19,10,215,1,0,0.0,0.0,-1
충남청,1661217294,19,10,215,1,0,0.0,0.0,-1
충남청,1661219564,19,10,215,2,충청남도 논산시 은진면 성평리(행정:은진면 ) 123-2,127.13519,36.178394,-1
충남청,1661391776,19,10,215,2,0,0.0,0.0,-1
충남청,1661250964,19,10,215,1,충청남도 논산시 취암동 (행정:취암동 ) 1057-5,127.090324,36.20225,-1
충남청,1661397155,19,10,215,2,충청남도 천안시 서북구 성정동 (행정:성정2동 ) 640-2,127.143394,36.82326,-1
대전청,1661222647,13,10,215,3,대전광역시 유성구 지족동 (노은3동 ) 1031,127.3075,36.385277,-1
충남청,1661158014,19,10,215,1,0,0.0,0.0,-1
대전청,1661132654,13,10,215,1,0,127.40466,36.341686,-1
대전청,1661212393,13,5,215,1,대전광역시 대덕구 송촌동 (송촌동 ) 460-6,127.43986,36.365707,-1
충남청,1661158739,19,10,215,1,충청남도 서산시 지곡면 화천리(행정:지곡면 ) 196,126.44084,36.867493,-1
충남청,1661234542,19,10,215,3,충청남도 청양군 대치면 시전리(행정:대치면 ) 335-8,126.84542,36.46023,-1
대전청,1661225182,13,10,215,1,0,127.40466,36.341686,-1
충남청,1661212294,19,10,215,1,충청남도 아산시 둔포면 운용리(둔포면 ) 337-48,127.06,36.931595,-1
충남청,1661406239,19,10,215,1,0,0.0,0.0,-1
충남청,1661407707,31,10,215,1,세종특별자치시 세종시 한솔동 (한솔동 ) 984,127.25268,36.47493,-1
충남청,1661385392,19,10,215,1,0,0.0,0.0,-1
충남청,1661331271,19,10,215,2,0,0.0,0.0,-1
충남청,1661229415,19,10,215,1,0,0.0,0.0,-1
대전청,1661407367,13,10,215,2,대전광역시 대덕구 신대동 (행정:회덕동 ) 482-23,127.4139,36.382797,-1
충남청,1661226268,19,10,215,3,충청남도 공주시 신관동 (행정:신관동 ) 15-2,127.1421,36.4729,-1
대전청,1661379825,13,10,215,2,0,127.40466,36.341686,-1
대전청,1661414396,13,10,215,1,대전 서구 탄방동 707,127.38725,36.348408,1
충남청,1661346806,19,10,215,1,충청남도 천안시 동남구 목천읍 신계리(행정:목천읍 ) 129,127.208664,36.772335,-1
충남청,1661253859,19,10,215,2,0,0.0,0.0,1
충남청,1661252788,19,10,215,1,0,0.0,0.0,-1
충남청,1661221076,19,10,215,3,0,0.0,0.0,-1
충남청,1661393189,19,10,215,1,충청남도 당진시 수청동 (당진1동 ) 998,126.64714,36.901222,-1
충남청,1661392978,19,10,215,3,충청남도 아산시 탕정면 명암리(탕정면 ) 382-33,127.05886,36.82909,-1
대전청,1661394409,13,10,215,2,충청북도 영동군 매곡면 노천리(행정:매곡면 ) 61-2,127.932274,36.19107,1
대전청,1661394409,18,10,215,2,충청북도 영동군 매곡면 노천리(행정:매곡면 ) 61-2,127.932274,36.19107,1
대전청,1661395642,13,10,215,1,대전광역시 유성구 궁동 (행정:온천2동 ) 428-2,127.35177,36.36105,-1
충남청,1661399505,19,10,215,1,충청남도 서산시 석남동 (석남동 ) 104-1,126.45679,36.766598,-1
대전청,1661229051,13,10,215,2,0,127.40466,36.341686,-1
충남청,1661305609,19,10,215,3,0,0.0,0.0,-1
충남청,1661398974,31,10,215,2,세종특별자치시 세종시 연서면 봉암리(행정:연서면 ),127.28283,36.562637,-1
충남청,1661303713,19,10,215,1,충청남도 당진시 정미면 천의리(행정:정미면 ) 249-3,126.566666,36.885178,-1
대전청,1661394200,18,10,215,2,충청북도 영동군 매곡면 노천리(행정:매곡면 ) 61-2,127.932274,36.19107,1
충남청,1661398469,19,10,215,1,0,0.0,0.0,-1
대전청,1661399257,13,10,215,1,대전광역시 유성구 덕명동 (행정:학하동 ) 산7-22,127.3082,36.346493,-1
충남청,1661304881,19,10,215,3,충청남도 논산시 상월면 월오리(행정:상월면 ) 509-4,127.12809,36.304665,-1
충남청,1661305100,19,10,215,1,0,126.19189,36.690216,-1
충남청,1661347834,31,10,215,2,세종특별자치시 세종시 고운동 (고운동 ) 1705-1,127.23896,36.5072,-1
대전청,1661394415,13,10,215,3,충청북도 영동군 황간면 마산리(행정:황간면 ) 2-4,127.91534,36.22572,-1
충남청,1661304541,19,10,215,3,0,0.0,0.0,-1
충남청,1661229261,19,10,215,3,충청남도 계룡시 두마면 두계리(행정:두마면 ) 116,127.265045,36.27012,-1
대전청,1661398143,13,10,215,3,대전광역시 유성구 구룡동 (구즉동 ) 산17-2,127.36667,36.446945,-1
충남청,1661395230,19,10,215,1,충청남도 천안시 동남구 청당동 (청룡동 ) 488,127.152985,36.784103,-1
충남청,1661399134,19,10,215,1,0,0.0,0.0,-1
충남청,1661306590,19,10,215,2,0,0.0,0.0,-1
충남청,1661216878,19,10,215,1,0,0.0,0.0,-1
충남청,1661317628,19,10,215,1,충청남도 서산시 해미면 대곡리(행정:해미면 ) 360,126.585335,36.691006,-1
대전청,1661317938,13,10,215,1,0,127.40466,36.341686,-1
충남청,1661314689,19,10,215,1,충청남도 아산시 실옥동 (온양4동 ) 345-64,126.98043,36.796127,-1
충남청,1661315820,19,10,215,1,0,0.0,0.0,-1
충남청,1661307761,19,10,215,3,충청남도 천안시 서북구 백석동 (행정:백석동 ) 1117,127.1179,36.83391,1
대전청,1661410187,13,10,215,1,0,127.40466,36.341686,1
충남청,1661408178,19,10,215,2,0,0.0,0.0,1
대전청,1661235088,13,10,215,2,대전광역시 서구 변동 (행정:변동 ) 46-17,127.38287,36.324104,-1
